name,Unnamed: 0,apmw1,apmw2,apmw3,eapmw1,eapmw2,eapmw3,emw1,emw2,emw3,emw4,mw1,mw2,mw3,mw4,peak_snrw1,peak_snrw2,w12,w12_err,w23,w23_err,groupcz,deextrestnuvmag,enuvmag,logmstar,logmgas,logmbary,sfr_nuv,sfr_nuv_err,sfr_wise,sfr_wise_err,sfr_nuv_wise,sfr_nuv_wise_err,sfr_nuv_provisional,sfr_nuv_provisional_err,sfr_nuv_wise_provisional,sfr_nuv_wise_provisional_err
rs1006,1023,15.117331,16.758226,,0.009490967,0.15286827,0.15286827,0.11406192,0.3854774,0.0,0.0,14.40415,14.37965,,10.057,8.160248,2.7168335999999997,-1.6408957999999998,0.15316261,-999.0,0.033389524,5861.9,-14.669171,0.166,8.27,8.407155,8.6449995,0.03049544527557253,0.004662499230295936,0.014144813826141227,0.0,0.04464025910171376,0.004662499230295936,-999.0,-999.0,-999.0,-999.0
rs1007,1024,11.125603,11.184934,10.775768,0.0005750659999999999,0.001420021,0.001420021,0.031444985,0.041448828,,0.0,10.9662,11.037849000000001,9.77217,9.93269,182.24219,98.00018,-0.05933094,0.002484687,0.40916538,0.18535395,6088.02,-15.844054,0.1666,10.51,8.928217,10.52123,0.08998865067615697,0.01380823855531698,0.017107900119606032,,0.107096550795763,,-999.0,-999.0,-999.0,-999.0
rs1008,1025,16.466698,17.623888,15.593262,0.004850388,0.04880333,0.04880333,0.32368886,0.065087974,0.0,0.0,15.504000000000001,17.02425,,11.0146,5.7558940000000005,0.80483735,-1.1571903000000001,0.04904377,-999.0,0.033389524,7012.7,-15.776465,0.4084,8.51,8.434679,8.775001,0.08455787462544206,0.031806471295132296,0.008380135299348525,0.0,0.0929380099247906,0.031806471295132296,-999.0,-999.0,-999.0,-999.0
rs1009,1026,,,,,,,,0.01756239,0.0,0.0,14.2026005,,,,4.490349,0.8088835999999999,,,-999.0,0.033389524,6211.36,-16.24113,0.054,8.29,9.448856,9.4779825,0.12972337245449747,0.006451899522663266,-0.0,0.0,0.12972337245449747,0.006451899522663266,-999.0,-999.0,-999.0,-999.0
rs1010,1027,10.716832,10.635926,7.409317,0.000674248,0.001551628,0.001551628,0.03141465,0.01797895,0.042080455,0.17086798,10.61525,10.5552,7.359705,5.64802,191.97919,101.75947,0.08090591400000001,0.002484687,3.2266092,0.033389524,6088.02,-19.16394,0.0212,10.530001,9.167205,10.54844,1.9148811463076911,0.037389821856063724,-999.0,-999.0,2.833692694797378,0.08118408904788166,-999.0,-999.0,-999.0,-999.0
rs1011,1028,15.852749,15.904441,,0.002685547,0.011507988,0.011507988,0.2969882,0.47895393,0.0,0.0,14.903601,14.7023,,,9.151361,3.1265814,-0.05169201,0.011817188999999999,-999.0,0.033389524,6088.02,-14.633517,0.1658,8.41,8.135167,8.595,0.02951025233738799,0.004506433693825661,-0.0,0.0,0.02951025233738799,0.004506433693825661,-999.0,-999.0,-999.0,-999.0
rs1012,1029,12.920467,13.030405,12.405241,0.00048828099999999997,0.0009365080000000001,0.0009365080000000001,0.16286112,0.050577078,0.35050938,0.0,12.21475,12.12655,10.585,,77.33766999999999,37.87003,-0.10993767,0.002484687,0.62516403,0.0866807,7043.12,-15.268947,0.1246,10.030001,8.802692,10.054999,0.05298402533536954,0.006080488801496311,0.0,0.0,0.05298402533536954,0.006080488801496311,-999.0,-999.0,-999.0,-999.0
rs1013,1030,14.190920000000002,14.43705,14.339359,0.000863075,0.002470017,0.002470017,0.031413622,0.072351165,0.020656099999999997,0.031214673,12.5533,12.55945,12.3962,10.4311,85.37116999999999,43.085196999999994,-0.24612999,0.002616463,0.09769058,0.9186658000000001,7163.57,-16.813244,0.156,8.870001,9.337213,9.46465,0.21971667440198858,0.031569164154825136,-999.0,-999.0,0.2335753580693482,0.03157013027921096,-999.0,-999.0,-999.0,-999.0
rs1014,1031,14.273088000000001,14.239612,12.229157,0.002158165,0.006409645,0.006409645,0.11564456,0.35089374,0.6580773,0.75455964,13.88685,13.5281,11.742450999999999,7.67655,23.090526999999998,9.5110235,0.03347683,0.006763226,2.0104542000000003,0.24502651,5979.65,-17.525272,0.0322,8.77,9.558391,9.623889,0.4233256001857013,0.01255468717646508,0.0,0.0,0.4233256001857013,0.01255468717646508,-999.0,-999.0,-999.0,-999.0
rs1015,1032,15.896689000000002,15.804369,13.878468,0.0022249220000000003,0.008664131,0.008664131,0.21210542,2.4379578,0.0,0.0,15.097000000000001,12.181989999999999,,15.5991,11.10838,3.7026614999999996,0.09232044,0.008945247,1.9259013999999999,0.26522484,7026.9,-16.280483,0.0949,8.45,9.273792,9.334505,0.13451125309848674,0.011757099690767157,0.00012336958376940618,0.0,0.13463462268225615,0.011757099690767157,-999.0,-999.0,-999.0,-999.0
rs1016,1033,11.312159,11.144262,7.342608500000001,0.000597,0.001044273,0.001044273,0.03724923,0.07345795,0.00866881,0.019545946,11.1829,11.0545,7.1817850000000005,4.98104,136.00638,85.819084,0.16789627,0.002484687,3.8016539,0.033389524,5833.95,-19.354946,0.0184,9.97,9.536123,10.10616,2.2832020742965944,0.03869346312255997,-999.0,-999.0,3.549611822845117,0.041194926235808,-999.0,-999.0,-999.0,-999.0
rs1017,1034,16.367197,16.330318,14.260885,0.0037364959999999997,0.011066437,0.011066437,0.26348543,0.42145452,0.0,0.0,15.5732,15.30155,13.3265,,6.770156,2.2895439,0.036878586,0.011680215,2.0694331999999998,0.46743047,6475.6,-16.256866,0.2468,8.33,9.199592,9.254597,0.13161728772811696,0.029918083435960998,0.004422808575595698,0.0,0.13604009630371267,0.029918083435960998,-999.0,-999.0,-999.0,-999.0
rs1018,1035,15.532983999999999,15.524992999999998,12.627061999999999,0.002449513,0.008403778,0.008403778,0.14495598,0.79627526,,0.0,15.17915,14.6266,8.19524,,11.233869,4.4504824,0.007990836999999999,0.008753491,2.8979310000000003,0.14404324,7024.72,-16.847431,0.1005,8.71,9.537734,9.597935,0.22674611732610173,0.020988497177353797,0.0,,0.22674611732610173,,-999.0,-999.0,-999.0,-999.0
rs1019,1036,16.58696,16.337265,,0.007318496999999999,0.01996994,0.01996994,0.69369423,0.6655156,0.0,0.0,15.66625,15.2994995,,,4.7992315,1.4933496000000002,0.24969482,0.021268731000000003,-999.0,0.033389524,6567.1,-15.453225,0.2478,8.17,8.637683,8.765,0.062785012461234,0.014329566099405465,-0.0,0.0,0.062785012461234,0.014329566099405465,-999.0,-999.0,-999.0,-999.0
rs1020,1037,15.388133999999999,15.462074,13.346862,0.003814697,0.018287658999999998,0.018287658999999998,0.19933522,0.456872,,0.0,14.67145,14.5037,12.3747,,13.0617695,3.9336328999999997,-0.07394028,0.018681284,2.1152124,0.5222958,5833.95,-15.356164,0.8552,8.33,9.307282,9.35079,0.0574157472093516,0.045224568355093885,0.0,,0.0574157472093516,,-999.0,-999.0,-999.0,-999.0
rs1021,1038,-999.0,14.681484,12.164824000000001,-999.0,-999.0,-999.0,0.060418684,0.24783091,0.25523645,0.0,14.09025,13.741199499999999,10.8059,10.5061,-999.0,-999.0,-999.0,0.002484687,2.5166607000000005,0.080191955,6296.34,-17.504444,0.0569,8.73,9.276365,9.385,0.4152826664075647,0.02176364274085142,0.010790878543658466,0.0,0.4260735449512232,0.02176364274085142,-999.0,-999.0,-999.0,-999.0
rs1022,1039,14.993356,14.989757999999998,,0.07480335,0.27327156,0.27327156,1.4037118,0.17476495,0.0,0.0,13.5875,13.04755,,,16.48239,5.060916400000001,0.003598213,0.28332472,-999.0,0.033389524,6296.34,-16.74936,0.0686,8.75,9.583107,9.642616,0.20716184105440463,0.01308909322160209,-0.0,0.0,0.20716184105440463,0.01308909322160209,-999.0,-999.0,-999.0,-999.0
rs1023,1040,11.5670185,11.474839999999999,8.21777,0.000574112,0.0014095310000000001,0.0014095310000000001,0.03232835,0.017623017,0.009311961,0.13320068,11.42145,11.3384,7.97992,5.770615,137.45483000000002,68.02547,0.092178345,0.002484687,3.2570705,0.033389524,5974.81,-19.147823,0.0232,10.09,9.71823,10.243768,1.8866659047831917,0.040314261378559944,-999.0,-999.0,2.526515005052621,0.061746685537404075,-999.0,-999.0,-999.0,-999.0
rs1024,1041,17.23059,16.645924,,0.010616303,0.019207,0.019207,5.5155406,1.0308844000000001,0.0,0.1637462,11.565195,15.3339,,11.8242,3.0954077,1.2437435,0.5846671999999999,0.021945722,-999.0,0.033389524,6906.7,-15.98953,0.5677,7.8500004,8.864944,8.905,0.10289101205538656,0.05379871587765578,0.0038563965620647964,0.0005816056238742151,0.10674740861745136,0.05380185958855376,-999.0,-999.0,-999.0,-999.0
rs1025,1042,9.523842,9.283479,5.625286,0.00041008,0.00069046,0.00069046,0.37155315,0.026601707999999998,0.017658707,0.018730331,9.368839999999999,9.196251,5.47785,2.952585,560.2613,399.1805,0.24036312,0.002484687,3.6581926,0.033389524,5481.15,-18.850105,0.0371,10.67,10.027993,10.75921,1.4341951019507257,0.0490069709804746,-999.0,-999.0,7.91385236837464,0.09567996587129635,-999.0,-999.0,-999.0,-999.0
rs1026,1043,16.38499,16.528679,,0.004293919,0.013752937,0.013752937,0.3942751,0.63548654,0.0,0.0,15.3671,15.9442,,,6.553558,2.3552907000000003,-0.14368820000000002,0.014407673000000001,-999.0,0.033389524,6035.3,-15.144029,0.0,8.2300005,8.629245,8.775001,0.047225528586336336,0.0,-0.0,0.0,0.047225528586336336,0.0,-999.0,-999.0,-999.0,-999.0
rs1027,1044,16.38855,16.20445,14.923796,0.004183769,0.011991024,0.011991024,0.43266022,0.01756239,,0.0,14.9965,,16.3322,,5.700531,2.5227902,0.18409920000000002,0.012699944,1.2806548999999998,1.4578613,4474.3,-13.658507,0.5656,7.91,8.309244,8.455,0.012021823438264974,0.006262610615080377,0.0,,0.012021823438264974,,-999.0,-999.0,-999.0,-999.0
rs1028,1045,14.385294,14.397053,11.791111,0.0007019039999999999,0.001550674,0.001550674,0.19333196,0.23537517,0.84932536,0.0,13.55165,13.417048999999999,10.145824000000001,,30.894115000000003,13.448007999999998,-0.011758804,0.002484687,2.6059417999999996,0.033389524,5944.35,-17.136318,0.0243,8.809999,8.944052,9.1832075,0.2958641080754665,0.006621772425128893,0.0,0.0,0.2958641080754665,0.006621772425128893,-999.0,-999.0,-999.0,-999.0
rs1029,1046,13.7332535,13.719646,11.162088,0.00185585,0.005216599000000001,0.005216599000000001,0.043096058,0.23415479999999997,1.6246183,0.16569126,13.431049,13.3482,9.2909355,8.772435,31.877731,12.305421,0.013607025,0.005536884000000001,2.557558,0.123551875,6056.75,-17.613018,0.0724,8.99,9.820711,9.8805275,0.45895901358965335,0.030604684973868413,0.04929760034030863,0.007523173197656977,0.508256613929962,0.031515787746963765,-999.0,-999.0,-999.0,-999.0
rs1030,1047,15.013242000000002,15.263698999999999,12.568083,0.002511025,0.007145881999999999,0.007145881999999999,0.11481822,1.0265448,0.6462445,0.0,14.60575,14.3975,11.37565,,11.5931225,4.7263584000000005,-0.2504568,0.007574224,2.6956158,0.14866656,5832.3,-16.515663,0.0329,8.49,9.153596,9.238876,0.16704406985683712,0.005061771026016053,0.0,0.0,0.16704406985683712,0.005061771026016053,-999.0,-999.0,-999.0,-999.0
rs1031,1048,15.388485999999999,15.584776999999999,13.030441,0.002451897,0.017793655,0.017793655,0.04322278,0.34918022,1.604731,0.034444194,14.78965,15.023198999999998,10.746531,10.22865,10.628689999999999,2.4852817000000003,-0.19629097,0.017961793,2.5543356,0.20742393,6459.38,-16.991497,0.0526,8.610001,9.518822,9.569342,0.2589200611863961,0.012543747135090946,0.014663651499281944,0.00046519371351549894,0.27358371268567805,0.012552370189736943,-999.0,-999.0,-999.0,-999.0
rs1032,1049,14.980357999999999,14.979164,12.655472999999999,0.00355196,0.014615059,0.014615059,0.32107347,0.7651785,1.0891396999999998,0.151634,14.229548999999999,13.7528,11.09985,11.408,9.670088,2.9853964,0.001194,0.015040491000000001,2.3236914,0.31499836,6139.99,-15.347484,0.2306,8.610001,9.104291,9.225,0.05695875888479258,0.012097493546302126,0.004471527614066479,0.0006244938828234093,0.06143028649885906,0.012113601558269342,-999.0,-999.0,-999.0,-999.0
rs1033,1050,14.140371,14.076452,11.453924,0.001104355,0.003071785,0.003071785,0.36485618,0.15407589,0.3262429,1.5672057,13.19415,12.8482,9.935744999999999,7.214989699999999,30.047495,12.675324,0.06391907,0.0032642709999999996,2.622528,0.046325594000000005,6551.71,-16.712532,0.0387,9.309999,8.739725,9.413455,0.20025264145259794,0.007137809844561967,0.0,0.0,0.20025264145259794,0.007137809844561967,-999.0,-999.0,-999.0,-999.0
rs1034,1051,14.934814000000001,14.6925125,,0.00645256,0.015945435,0.015945435,0.47593729999999995,0.6549018,0.0,0.0,14.601049,13.87965,,,7.560935499999999,4.021318,0.24230194,0.017201524,-999.0,0.033389524,6930.91,-17.169155,0.0314,8.71,9.563025,9.620034,0.3049494732135779,0.008819276490936053,-0.0,0.0,0.3049494732135779,0.008819276490936053,-999.0,-999.0,-999.0,-999.0
rs1035,1052,14.69375,14.6728945,12.411875,0.0010643010000000001,0.002799034,0.002799034,0.43298149999999996,0.30976185,0.6555751999999999,1.7018148999999998,13.4244995,13.31015,10.358194000000001,6.912329700000001,23.909717999999998,9.961774,0.020855903999999998,0.00299455,2.2610197,0.07472895,6647.03,-16.916737,0.2139,9.030001,9.192904,9.420076,0.24169084011901382,0.04761534303836278,0.0,0.0,0.24169084011901382,0.04761534303836278,-999.0,-999.0,-999.0,-999.0
rs1036,1053,12.716101,12.384636,9.991145,0.00046157800000000003,0.0006198880000000001,0.0006198880000000001,0.14239971,0.02863083,0.25963673,0.33039254,12.17845,11.800301,9.175158999999999,6.47083,85.26748,55.737766,0.33146477,0.002484687,2.3934908,0.033389524,6351.56,-16.867783,0.0744,9.87,8.5637665,9.890943,0.23103624761641842,0.015831747194204625,0.0,0.0,0.23103624761641842,0.015831747194204625,-999.0,-999.0,-999.0,-999.0
rs1037,1054,17.248848000000002,17.551548,16.660759,0.002637863,0.012609482,0.012609482,0.92529434,0.42381868,0.0,0.0,15.276501000000001,15.617648999999998,15.9297,,6.2077203,1.9213538000000001,-0.30270004,0.012882443,0.89078903,3.2693782000000002,6868.7,-15.948329,0.2025,8.05,8.647092,8.745,0.09906008702497192,0.01847564517341971,0.00045248809435547647,0.0,0.0995125751193274,0.01847564517341971,-999.0,-999.0,-999.0,-999.0
rs1038,1055,12.887822,12.769097,9.729262,0.000617981,0.00135231,0.00135231,0.06998844,0.20728505,0.16451177,1.4606228,12.3749,12.0407505,9.023430000000001,6.964425,52.173218,26.224356,0.11872482,0.002484687,3.039835,0.033389524,6969.8,-18.797867,0.0568,9.47,9.977208,10.094818,1.3668242945748958,0.07150506702288269,0.2696538744056659,0.04085820844089489,1.6364781689805619,0.0823551322441204,-999.0,-999.0,-999.0,-999.0
rs1039,1056,13.980545000000001,14.973784,,0.003279686,0.024030209,0.024030209,0.25752532,0.5440779,0.0,0.0,14.0537,13.210649499999999,,,28.991865,4.120585,-0.9932394,0.024252985,-999.0,0.033389524,6966.67,-17.310505,0.0297,8.77,9.861031,9.894893,0.34735087765772843,0.009501679218630514,-0.0,0.0,0.34735087765772843,0.009501679218630514,-999.0,-999.0,-999.0,-999.0
rs1040,1057,15.216555,15.326085,,0.0026216509999999996,0.009234428000000001,0.009234428000000001,0.28166258,2.025307,0.0,0.025936163999999998,14.255199,12.654751,,9.507151,10.308988000000001,3.3221643,-0.10953045,0.009599360999999999,-999.0,0.033389524,6573.69,-16.667938,0.1011,8.55,9.695109,9.725141,0.19219475476663994,0.017896517541564023,0.029517427574263008,0.0007051149616906752,0.22171218234090295,0.01791040276556362,-999.0,-999.0,-999.0,-999.0
rs1041,1058,15.089929999999999,15.016729000000002,,0.003128052,0.012744904,0.012744904,0.1850667,0.17521326,0.0,0.0,14.391951,14.299000000000001,,,10.568565,3.4702365,0.073200226,0.013123158000000001,-999.0,0.033389524,6573.69,-16.462803,0.0686,8.43,9.001885,9.1050005,0.1591063073677089,0.010052808144168276,-0.0,0.0,0.1591063073677089,0.010052808144168276,-999.0,-999.0,-999.0,-999.0
rs1042,1059,16.579183999999998,15.861303,14.299907000000001,0.007987975999999999,0.015411376999999999,0.015411376999999999,0.49984932,0.01756239,0.0,0.0,15.77025,,,,4.0685644,11.471283999999999,0.71788025,0.017358523,1.5613966000000001,1.0284434999999998,5428.3,-15.330049,0.1738,7.8900003,9.211986,9.2322,0.05605119289663223,0.008972438789961158,-0.0,0.0,0.05605119289663223,0.008972438789961158,-999.0,-999.0,-999.0,-999.0
rs1043,1060,15.425507000000001,14.985198,13.932941,0.00615406,0.011958122,0.011958122,0.38498720000000003,0.27982897,0.11171199999999999,0.19961500000000001,14.708098999999999,14.13475,13.1285,11.3956,6.8541593999999995,2.7005205,0.44030857,0.013448761000000002,1.0522566,1.1640992000000001,6873.41,-16.88197,0.0674,8.49,9.688447,9.715112,0.2340749273750745,0.014530828327553078,-999.0,-999.0,0.2398987681046209,0.014543420559644145,-999.0,-999.0,-999.0,-999.0
rs1044,1061,17.52595,17.460588,15.363744,0.0026683809999999996,0.008312225,0.008312225,0.47928485,0.5401667,0.05925035,0.023814863,15.92595,15.99335,14.38625,10.668699,6.0890427,2.3945203,0.06536102,0.008730025,2.0968447,0.25869852,6625.6,-16.175888,0.2091,7.87,9.098074,9.12303,0.12215806280387134,0.023526211740099362,-999.0,-999.0,0.1281738787483518,0.023526530408963582,-999.0,-999.0,-999.0,-999.0
rs1045,1062,14.18995,14.07341,,0.0074596409999999995,0.02173233,0.02173233,0.062414538,0.9984550999999999,0.0,0.0506468,14.139000000000001,13.80685,,9.38447,17.88881,6.374692,0.116539955,0.022976953999999997,-999.0,0.033389524,6388.6,-17.131516,0.0873,8.85,9.468597,9.56225,0.294559566762498,0.02368444091259053,0.03121360398166393,0.001456034303001537,0.32577317074416196,0.02372915458320227,-999.0,-999.0,-999.0,-999.0
rs1046,1063,11.585225999999999,11.585888,9.537730999999999,0.000558853,0.001198769,0.001198769,0.036264602,0.020778676,0.14392292,0.1940721,11.405451,11.3757,9.036406,7.1267204,133.01816000000002,70.25749,-0.00066185,0.002484687,2.0481567,0.033389524,6499.45,-17.931923,0.0259,10.37,9.408123,10.415,0.6156515826511022,0.014686237119699146,-999.0,-999.0,0.8607300122649642,0.031386104891926406,-999.0,-999.0,-999.0,-999.0
rs1047,1064,14.303045999999998,17.442411,,0.023431777999999997,1.467932,1.467932,1.0398711999999999,0.1577924,,0.0,13.362248999999998,13.9497,10.105,,31.278872999999997,11.504560000000001,-3.1393652000000003,1.468119,-999.0,0.033389524,6956.37,-17.873608,0.0343,9.190001,9.807909,9.901695,0.5834575709262722,0.018432287113945768,0.0,,0.5834575709262722,,-999.0,-999.0,-999.0,-999.0
rs1048,1065,11.561010000000001,11.478479,8.307262,0.000714302,0.001010895,0.001010895,0.05098822,0.051185432999999995,0.041159887,0.14753595,11.26055,11.15555,7.6867247,5.7227697,143.12949,76.08938,0.082530975,0.002484687,3.171217,0.033389524,6499.45,-19.331558,0.017,10.23,9.753127,10.3550005,2.23454481557812,0.034987567289467045,-999.0,-999.0,3.107031900113997,0.07450208180214675,-999.0,-999.0,-999.0,-999.0
rs1049,1066,12.18318,12.144361,9.043561,0.000759125,0.0020504,0.0020504,0.08246767,0.38186133,0.17704926,0.472829,11.9656,11.910851,8.914055000000001,0.617811,73.825676,32.824677,0.038819313,0.002484687,3.1007995999999998,0.033389524,6630.97,-18.962345,0.0589,9.83,9.531861,10.007057,1.5903904666293556,0.08627695994852608,0.2699418849419049,0.04401898984534306,1.8603323515712604,0.0968575515123317,-999.0,-999.0,-999.0,-999.0
rs1050,1067,14.901303,14.741055,12.11838,0.002135754,0.004985333,0.004985333,0.08557616,0.30024913,0.40317145,0.54410756,14.283899,13.662849,11.137,7.65844,15.486011499999998,6.371336,0.16024876,0.005423558,2.622675,0.09350391,6956.37,-17.360977,0.1275,8.63,9.612263,9.655298,0.36387901197417893,0.04273098609949762,0.0,0.0,0.36387901197417893,0.04273098609949762,-999.0,-999.0,-999.0,-999.0
rs1051,1068,15.698488000000001,15.723295000000002,16.710888,0.0037784579999999997,0.013175963999999998,0.013175963999999998,0.66201174,0.06795134,0.0,0.308415,14.40225,14.287398999999999,,12.5135,20.765320000000003,8.715586,-0.024806976,0.013707033,-999.0,0.033389524,6964.8,-15.02208,4.4637,8.33,8.550298,8.755,0.042208358481462885,0.17352790863388637,0.0,0.0,0.042208358481462885,0.17352790863388637,-999.0,-999.0,-999.0,-999.0
rs1052,1069,14.5694065,14.702091000000001,12.256367,0.002037048,0.00876236,0.00876236,0.17434229999999998,0.46824488,0.26955777,0.0,14.1449,13.9677,11.5675,,21.232353,7.351859599999999,-0.13268471,0.008996028,2.4457245,0.14708892,6856.42,-17.061905,0.122,9.030001,9.674171,9.7629795,0.2762671417572559,0.031043082482670254,0.0,0.0,0.2762671417572559,0.031043082482670254,-999.0,-999.0,-999.0,-999.0
rs1053,1070,16.057254999999998,16.010916,13.639781,0.0018939970000000001,0.029312134,0.029312134,0.14460634,0.32192534,0.047492455999999995,0.034061316,15.3461,15.05185,12.5101,10.68575,11.866942,3.3564467000000002,0.046339035,0.02937326,2.3711347999999997,0.15970309,6915.17,-17.164875,0.2139,8.39,8.671526,8.854217,0.3037504614304776,0.059841635082508435,-999.0,-999.0,0.3146151182039266,0.05984234266649301,-999.0,-999.0,-999.0,-999.0
rs1054,1071,15.133547,15.131094000000001,,0.002707958,0.009167671,0.009167671,0.13478120000000002,1.5854622,0.0,0.0,14.81685,13.49505,,,11.89217,4.2855476999999995,0.00245285,0.009559249,-999.0,0.033389524,5427.92,-16.126064,0.0661,8.39,9.252526,9.308377,0.11667873855329552,0.007103443375189489,-0.0,0.0,0.11667873855329552,0.007103443375189489,-999.0,-999.0,-999.0,-999.0
rs1055,1072,13.989704000000001,14.133435999999998,11.409982000000001,0.0006999969999999999,0.002538681,0.002538681,0.03185537,0.14126581,1.1789538999999998,0.5706906999999999,13.8235,14.06535,10.18489,9.190425,41.97912,14.526959,-0.14373207,0.002633419,2.7234545,0.040360264,5626.95,-16.589931,0.0525,9.01,8.990239,9.301262,0.17887054297014082,0.008649158257743086,0.0,0.0,0.17887054297014082,0.008649158257743086,-999.0,-999.0,-999.0,-999.0
rs1056,1073,14.933054,14.603516,,0.005383968,0.011876106,0.011876106,0.19534338,2.4730227000000005,0.0,0.0,14.6718,12.103605,,,6.649773,3.3473532,0.32953835,0.013039516999999999,-999.0,0.033389524,6691.78,-15.5935755,0.1559,8.55,9.200377,9.288045,0.0714489986599042,0.01025930573674385,-0.0,0.0,0.0714489986599042,0.01025930573674385,-999.0,-999.0,-999.0,-999.0
rs1057,1074,11.645891,11.537815,8.375319000000001,0.000713348,0.0016264920000000002,0.0016264920000000002,0.046734773,0.02655063,0.0685197,0.12290265,11.5067,11.408449000000001,8.0846195,6.413975,167.61741999999998,90.00381,0.108076096,0.002484687,3.1624966,0.033389524,6249.27,-19.080566,0.0173,10.030001,10.048414,10.340335,1.7733455295051408,0.028256304068857006,-999.0,-999.0,2.2610268223041787,0.04173729794385031,-999.0,-999.0,-999.0,-999.0
rs1058,1075,14.368291000000001,14.386465,13.057034,0.0037813190000000004,0.013492583999999998,0.013492583999999998,0.09133528,1.2303208,,0.0,14.0994,13.5176,9.899389999999999,,12.978325,4.40503,-0.018174171,0.014012431,1.3294315,1.2754,6387.55,-16.445118,0.0718,8.97,9.163795,9.378649,0.15653563347594235,0.010351745871403186,0.0,,0.15653563347594235,,-999.0,-999.0,-999.0,-999.0
rs1059,1076,12.515507000000001,12.4784565,9.314083,0.001222611,0.00349474,0.00349474,0.05263274,0.19523081,0.19645575,1.4339608999999998,12.342251,12.3758,9.20566,6.446145,63.390003,24.917103,0.037050247,0.003702429,3.1643734,0.040391758,6725.37,-18.380653,0.0168,9.77,9.778747,10.075425,0.9307358081121622,0.014401620825087428,0.21227867162811057,0.03841021922354931,1.1430144797402728,0.04102135569664549,-999.0,-999.0,-999.0,-999.0
rs1060,1077,15.287196,14.902526000000002,11.463871000000001,0.002223015,0.0043239590000000005,0.0043239590000000005,0.43361068,0.8267620999999999,1.5051459999999999,1.6103892,14.8839,14.0949,9.970844999999999,7.08167,11.866341,6.1263247000000005,0.38467026,0.004861936,3.4386550000000002,0.04118696,6948.77,-17.143219,0.2474,8.530001,9.268964,9.34173,0.29775111834145135,0.06784673367970058,0.0,0.0,0.29775111834145135,0.06784673367970058,-999.0,-999.0,-999.0,-999.0
rs1061,1078,15.593611,15.996649,14.060001999999999,0.007659912,0.04229355,0.04229355,0.68775994,0.75328267,0.0,1.9270200000000002,15.3687,14.93165,,14.705,8.417195,2.151818,-0.40303802,0.042981606,-999.0,0.033389524,6940.03,-16.598213,0.0694,8.47,9.522887,9.55973,0.18024024263340577,0.011520914184138595,0.0,0.0,0.18024024263340577,0.011520914184138595,-999.0,-999.0,-999.0,-999.0
rs1062,1079,12.238425,12.138612,8.865219,0.00062561,0.02680111,0.02680111,0.037616596,0.25900787,0.026477251,0.120972775,12.1338,11.74135,8.6202755,6.49505,90.27149,20.237232000000002,0.09981346,0.02680841,3.2733927000000005,0.033389524,6342.87,-17.90068,0.0466,9.91,9.242819,9.994643,0.5981894271570318,0.025674394572748754,-999.0,-999.0,0.9802731420461198,0.03573201484377022,-999.0,-999.0,-999.0,-999.0
rs1063,1080,16.340084,16.949299,,0.007293701,0.040124892999999995,0.040124892999999995,0.8806284,,0.0,0.0,15.397301,15.5041,,,4.699606,1.49527,-0.6092148000000001,0.04078241,-999.0,0.033389524,5298.0,-14.720529,0.9984,8.27,8.371968,8.625,0.03197256550389282,0.029400691601378846,-0.0,0.0,0.03197256550389282,0.029400691601378846,-999.0,-999.0,-999.0,-999.0
rs1064,1081,17.712545000000002,17.225245,,0.019105911,0.04268074,0.04268074,4.151896,1.2577456,0.0,0.053500503,14.056994,15.9056,,11.3556,3.1751442,1.0826616000000002,0.48730087,0.046761967,-999.0,0.033389524,6453.0,-14.878211,2.4881,7.83,8.688683,8.745,0.03697011849099458,0.08472164850088658,0.0051832695343336415,0.0002554096713880897,0.042153388025328226,0.08472203349075148,-999.0,-999.0,-999.0,-999.0
rs1065,1082,14.882742000000002,14.84852,12.816419,0.001203537,0.0036697390000000004,0.0036697390000000004,0.124024525,0.36903098,0.80559134,0.18166763,14.2583,13.8085,11.099,12.5065,19.537642,6.9510183,0.03422165,0.003862057,2.0321016,0.1158018,6360.91,-17.337643,0.5677,8.85,9.070177,9.274925,0.35614197756435084,0.18621622296372364,0.0017448536406599623,0.00029195252420101593,0.3578868312050108,0.18621645182730664,-999.0,-999.0,-999.0,-999.0
rs1066,1083,-999.0,10.512622,10.183943,-999.0,-999.0,-999.0,0.060586352,0.050758622999999996,,,10.3654995,10.39235,9.740860000000001,5.79294,-999.0,-999.0,-999.0,0.002484687,0.32867908,0.19513118,6426.8,-16.549862,0.5239,10.85,9.072761,10.857194,0.17238959141911736,0.08318311928318817,0.0,,0.17238959141911736,,-999.0,-999.0,-999.0,-999.0
rs1067,1084,14.79328,15.073061,15.300934,0.0010890960000000001,0.0039443970000000005,0.0039443970000000005,0.07402887,0.61936,0.0810595,0.0,14.22525,14.1918,13.061,,22.343120000000003,6.7843037,-0.27978134,0.004091992,-999.0,0.033389524,6426.8,-13.6828165,0.0,9.27,8.1939,9.305,0.012293979163526557,0.0,0.005563237386644178,0.00041534328409279024,0.017857216550170734,0.00041534328409279024,-999.0,-999.0,-999.0,-999.0
