name,Unnamed: 0,apmw1,apmw2,apmw3,eapmw1,eapmw2,eapmw3,emw1,emw2,emw3,emw4,mw1,mw2,mw3,mw4,peak_snrw1,peak_snrw2,w12,w12_err,w23,w23_err,groupcz,deextrestnuvmag,enuvmag,enuvmag_flag,logmstar,logmgas,logmbary,sfr_nuv,sfr_nuv_err,sfr_wise,sfr_wise_err,sfr_nuv_wise,sfr_nuv_wise_err,sfr_nuv_provisional,sfr_nuv_provisional_err,sfr_nuv_wise_provisional,sfr_nuv_wise_provisional_err
rs1237,1267,16.982495999999998,16.83844,15.651545,0.0037937164,0.010997772,0.98791695,0.00752831,0.036405599999999996,0.004486085,0.0068435697,16.0084,16.2955,0.0,0.0,4.981303700000001,2.223623,0.14405632,0.03217675,1.1868954,0.9952390999999999,6894.2,-16.075,0.111,False,8.124609667046307,8.665651642962805,8.775470396549435,0.11131822453152904,0.011380593986687934,-999.0,-999.0,0.11131822453152904,0.011380593986687934,-999.0,-999.0,-999.0,-999.0
rs1374,1268,9.039280999999999,8.993219,8.047956,0.00032901763999999996,0.0005607605,0.035098076,0.0009489063,0.00251353,0.004486085,0.00783253,9.03898,8.99288,8.04752,7.58402,273.84753,176.4401,0.046061516,0.030087855,0.9452629000000001,0.12502876,4422.499761695175,-16.553,0.092,False,11.01899124387904,8.811054307443156,11.02167353270373,0.17288856553115461,0.014649735321674759,0.17262923954986759,0.0006195799399748536,0.3455178050810222,0.014662831387462119,-999.0,-999.0,-999.0,-999.0
rs1375,1269,16.479626,16.290405,13.823104,0.001537323,0.0039405822999999994,0.07877827,0.00534725,0.0140429,0.029049900000000003,0.08173939999999999,15.5671,15.383,12.538,11.145,11.392469,4.869343,0.18922043,0.030296724,2.4673013999999998,0.14360203,4412.4,-16.057000000000002,0.0,False,7.899193205745535,8.63321797206758,8.70674974488268,0.10948793654286702,0.0,0.0035936428868347543,0.00012446270893078903,0.11308157942970178,0.00012446270893078903,-999.0,-999.0,-999.0,-999.0
rs1238,1270,12.169882000000001,10.647646,9.041801,0.0008869171,0.0007305145,0.024350166,0.0009489063,0.00251353,0.004486085,0.0068435697,-999.0,-999.0,-999.0,-999.0,139.26118,257.22308,-999.0,0.030087855,-999.0,0.12377995,6794.999999999999,-17.275,0.094,False,9.844393739179583,9.442406050758347,9.989369139276404,0.3361756636860889,0.029105147500844464,-999.0,-999.0,0.3361756636860889,0.029105147500844464,-999.0,-999.0,-999.0,-999.0
rs1239,1271,12.692162,12.703056,12.450739,0.0007724762,0.002925396,0.39975882,0.0009489063,0.00251353,0.038419199999999994,0.0068435697,0.0,0.0,11.7923,-999.0,64.96381,26.504343,-0.010894775,0.030152192,0.25231743,0.41739149999999997,4422.499761695175,-14.499,0.18899999999999997,False,9.599439055297537,8.255622135420221,9.618683684386438,0.026071515147177503,0.004538410289002252,-999.0,-999.0,0.026071515147177503,0.004538410289002252,-999.0,-999.0,-999.0,-999.0
rs1240,1272,-999.0,13.06086,9.9706955,-999.0,-999.0,0.0139837265,0.0009489063,0.00251353,0.00465012,0.0068435697,0.0,12.4636,9.32822,6.843489999999999,-999.0,-999.0,-999.0,0.030087855,3.0901642000000002,0.12377995,4527.899999999999,-18.155,0.0,False,8.819445842077762,9.237442467867602,9.37793393019752,0.756077424783103,0.0,-999.0,-999.0,0.756077424783103,0.0,-999.0,-999.0,-999.0,-999.0
rs1376,1273,14.556538,14.722014000000001,,0.010457993,0.03983879,,0.00567055,0.018468900000000003,0.004486085,0.20443499999999998,14.5495,14.7128,0.0,11.1323,11.270789,5.153065,-0.16547679999999998,0.050955854,-999.0,0.12377995,4262.100000000001,-15.815,0.053,False,8.338862649401678,9.330213141604148,9.372399302848606,0.08761253993387384,0.004276788962314976,0.002777459751612179,0.0005229723222201357,0.09038999968548603,0.004308645248565671,-999.0,-999.0,-999.0,-999.0
rs1241,1274,15.318995999999999,15.21224,14.704056,0.0012292861999999999,0.003182888,0.47736454,0.0009489063,0.00526762,0.004486085,0.0068435697,0.0,13.9704,-999.0,-999.0,16.692158,6.4679337,0.10675621,0.030193408999999997,0.50818443,0.49222659999999996,4422.499761695175,-13.62,0.0,False,8.219105488163317,8.199874801768127,8.51062657448542,0.011602892563833024,0.0,-999.0,-999.0,0.011602892563833024,0.0,-999.0,-999.0,-999.0,-999.0
rs1377,1275,10.779515,10.6368265,7.1478863,0.00041198730000000005,0.0007123947,0.0046310425,0.0009489063,0.00251353,0.004486085,0.0068435697,10.7355,10.6008,7.01662,5.38045,437.67672999999996,256.94415,0.14268875,0.030087855,3.4889402,0.12377995,4313.9496690433225,-19.621,0.035,False,9.858940647323038,9.719483935272713,10.095816036234261,2.91720044368135,0.0940394315685483,0.6123068057899945,0.0022469104647262366,3.5295072494713446,0.09406627076892214,-999.0,-999.0,-999.0,-999.0
rs1242,1276,14.393042000000001,14.540087,12.82939,0.0006942749,0.00223732,0.07875347,0.0009489063,0.00251353,0.0216293,0.0068435697,0.0,0.0,12.1707,-999.0,33.781055,11.833053999999999,-0.14704514,0.030091321,1.7106971999999998,0.14355178,6950.100000000001,-15.437000000000001,0.092,False,9.44473059290024,8.08047876522804,9.463109124620466,0.06185378364896848,0.005241188486454501,-999.0,-999.0,0.06185378364896848,0.005241188486454501,-999.0,-999.0,-999.0,-999.0
rs1243,1277,9.664011,9.6495495,10.607277,0.0006570816,0.0017375945999999998,1.1898841999999998,0.0009489063,0.00251353,0.004486085,0.0068435697,9.61703,9.59341,0.0,0.0,605.49225,347.1066,0.014461517,0.030087855,-0.95772743,1.1959212,4594.988289768966,-19.641,0.016,False,10.779595369292775,10.178084013518886,10.876615164872083,2.9714352491614693,0.04378868806090407,-999.0,-999.0,2.9714352491614693,0.04378868806090407,-999.0,-999.0,-999.0,-999.0
rs1378,1278,12.548237,12.513133999999999,10.039829,0.0008940697,0.0029997826,0.04886818,0.00108051,0.00318384,0.00973654,0.0399992,12.4932,12.5035,10.3253,9.38769,97.361595,38.5878,0.035102844,0.030162857999999997,2.4733047000000004,0.12960361,4313.9496690433225,-17.437,0.025,False,8.979013239705298,9.833839513810016,9.890627282094936,0.3902709907720581,0.0089863216557976,0.022666978512142742,0.0002963539846499986,0.41293796928420085,0.008991206959339488,-999.0,-999.0,-999.0,-999.0
rs1244,1279,14.246692000000001,14.75849,,0.0038747787,0.019970894,,0.00259686,0.014575999999999999,0.004486085,0.0068435697,14.2534,14.7911,0.0,-999.0,13.025717,4.9596653,-0.5117979,0.036247075,-999.0,0.12377995,4345.3,-14.929,0.084,False,8.11904610233042,8.219291385336009,8.473084709535504,0.03874059360561648,0.0029972380478891112,-999.0,-999.0,0.03874059360561648,0.0029972380478891112,-999.0,-999.0,-999.0,-999.0
rs1245,1280,14.011332999999999,13.992722,12.222774000000001,0.0011777878,0.0035572052,0.1294527,0.00153828,0.00370026,0.0198965,0.0068435697,13.3556,13.1219,11.4023,0.0,48.792458,17.99316,0.018611908,0.03023311,1.7699479999999999,0.17655213,5018.299999999998,-17.352,0.145,False,9.080520932125108,9.466619158769042,9.616163636211283,0.36088287250798107,0.04819588430811751,0.01562900392093131,0.0002864070251595627,0.3765118764289124,0.04819673529634044,-999.0,-999.0,-999.0,-999.0
rs1246,1281,14.455326000000001,14.426088,12.754816,0.0031137466,0.011265278,0.5254525999999999,0.00389671,0.0109277,0.004486085,0.0068435697,14.2487,14.1856,-999.0,-999.0,16.032837,4.447344,0.029237747,0.032196302,1.6712723000000003,0.5390986999999999,4386.199999999999,-16.439,0.055,False,8.479135606177078,9.592422747687467,9.624654336154926,0.15565614517569912,0.007885053429318622,-999.0,-999.0,0.15565614517569912,0.007885053429318622,-999.0,-999.0,-999.0,-999.0
rs1247,1282,16.068085,15.982723000000002,13.836635999999999,0.011667252,0.03465271,2.3807009999999997,0.019104,0.0623951,0.193323,0.0068435697,16.1878,16.3404,14.1336,0.0,3.7068756,1.8384650000000002,0.08536148,0.04729625,2.1460876,2.3839753,4253.5,-14.363,0.39,False,8.018844043299511,8.061404063389482,8.341675190490177,0.023002035582881802,0.008262406501699328,-999.0,-999.0,0.023002035582881802,0.008262406501699328,-999.0,-999.0,-999.0,-999.0
rs1379,1283,15.8384695,15.873257,14.564363,0.0026273727,0.0099544525,0.7465601,0.00539112,0.027523000000000002,0.004486085,0.0068435697,15.1559,15.5991,-999.0,0.0,8.179944,2.8966105,-0.034787177999999995,0.031717412,1.3088942,0.7562083,7173.3,-16.704,0.062,False,8.58521376032554,8.862642404103688,9.046744139589812,0.19868554453223433,0.011345761251226539,-999.0,-999.0,0.19868554453223433,0.011345761251226539,-999.0,-999.0,-999.0,-999.0
rs1380,1284,,,,,,,0.0009489063,0.00251353,0.004486085,0.0068435697,-999.0,0.0,0.0,0.0,4.5265665,2.8744080000000003,-999.0,0.030087855,-999.0,0.12377995,4448.9,-14.732000000000001,0.09699999999999999,False,7.859273357893111,9.130435985457641,9.153095096606897,0.03231218085339735,0.002886779983060227,-999.0,-999.0,0.03231218085339735,0.002886779983060227,-999.0,-999.0,-999.0,-999.0
rs1248,1285,10.930335000000001,10.807622,7.727127,0.00041103362999999997,0.00088977814,0.0066442490000000005,0.0009489063,0.00251353,0.004486085,0.0068435697,10.7285,10.5536,7.4596,5.786169999999999,226.63379,124.9393,0.12271309,0.030087855,3.0804949,0.12377995,4594.988289768966,-19.238,0.017,False,10.099592661113569,9.861518565967367,10.297698951748698,2.050058579222933,0.03209895340512636,0.4694407896316915,0.0017330598529601198,2.5194993688546248,0.032145704318904185,-999.0,-999.0,-999.0,-999.0
rs1381,1286,16.819195,17.006989,,0.0021152496,0.007369995,,0.0009489063,0.022172900000000002,0.004486085,0.0068435697,0.0,15.8787,-999.0,-999.0,8.695367,2.6115975,-0.18779373,0.030964352,-999.0,0.12377995,4419.6,-15.2,0.0,False,7.819209065231933,8.70718050551824,8.760039092391871,0.049724024405610925,0.0,-999.0,-999.0,0.049724024405610925,0.0,-999.0,-999.0,-999.0,-999.0
rs1249,1287,16.903759,17.727516,,0.006412506,0.048950195,,0.0009489063,0.00251353,0.004486085,0.0658312,0.0,0.0,-999.0,10.5199,3.5392702000000007,2.0491197,-0.8237572,0.057768863,-999.0,0.12377995,4704.9,-14.054,0.19399999999999998,False,7.779835076995888,8.1121218098756,8.278042076805692,0.017304787513817407,0.003092029871499449,-999.0,-999.0,0.017304787513817407,0.003092029871499449,-999.0,-999.0,-999.0,-999.0
rs1250,1288,15.625314999999999,15.278984,15.020407,0.0027332306,0.0065469740000000005,3.34688,0.00321007,0.00720978,0.004486085,0.0068435697,15.0596,14.5155,0.0,0.0,7.59547,3.2464225,0.34633064,0.030827478,0.25857735,3.349037,4520.4,-15.884,0.0,False,7.919429766826567,8.713676464691702,8.77836010489666,0.09336116684071653,0.0,-999.0,-999.0,0.09336116684071653,0.0,-999.0,-999.0,-999.0,-999.0
rs1251,1289,12.632854,12.715349,9.9094095,0.0010738373,0.0035190582,0.049167632999999995,0.0011673,0.00520515,0.00705433,0.0124331,12.5639,12.8804,9.596589999999999,7.557119999999999,76.08798,27.90277,-0.082494736,0.030224772,2.8059397,0.12972987,4593.1,-18.153,0.015,False,9.15958904946972,9.744943409911944,9.845246352904082,0.7546859606763978,0.0104263718576722,0.0779533907497095,0.0005454692899055629,0.8326393514261073,0.010440630577732788,-999.0,-999.0,-999.0,-999.0
rs1382,1290,15.24484,15.27605,,0.0025343895,0.008913517,,0.0163803,0.08114310000000001,0.004486085,0.0068435697,16.2268,16.9797,0.0,-999.0,20.824766,6.778411,-0.031209946000000002,0.031398628,-999.0,0.12377995,7153.399999999998,-15.950999999999999,0.085,False,8.865171343973143,9.044377136952967,9.264982752011072,0.09930389220285225,0.007774292503327569,-999.0,-999.0,0.09930389220285225,0.007774292503327569,-999.0,-999.0,-999.0,-999.0
rs1252,1291,15.597862,16.038645000000002,12.925621000000001,0.0020370482999999997,0.012001038,0.112644196,0.0009489063,0.00251353,0.0286226,0.0068435697,0.0,0.0,12.2537,-999.0,8.930941,6.619649400000001,-0.44078255,0.032375522000000004,3.1130237999999997,0.16502345,7080.4,-15.526,0.075,False,8.285013233064479,9.463230751305572,9.49112688825024,0.0671376709085088,0.00463770600636818,-999.0,-999.0,0.0671376709085088,0.00463770600636818,-999.0,-999.0,-999.0,-999.0
rs1383,1292,13.256634,13.152838000000001,10.531895,0.0013446807999999998,0.0032930374,0.0615654,0.0009489063,0.00286961,0.004486085,0.0068435697,0.0,12.6722,-999.0,-999.0,52.116028,21.586084,0.103796005,0.030210136000000002,2.620943,0.13491161,4316.4000000000015,-16.509,0.047,False,8.898982363739453,9.250996193447927,9.41074894741841,0.1660222406900547,0.007186870326545732,-999.0,-999.0,0.1660222406900547,0.007186870326545732,-999.0,-999.0,-999.0,-999.0
rs1384,1293,14.585747,14.495346,11.680767,0.0012493133999999999,0.0033912659000000004,0.04837227,0.00167465,0.00251353,0.0118046,0.0157566,13.8959,0.0,11.2782,9.05866,32.169243,9.70215,0.090400696,0.030216906,2.814579,0.1294271,7229.299999999998,-17.430999999999997,0.41,False,8.945335645735655,9.0196418001,9.285105971933122,0.3881202218423467,0.146563493285012,-999.0,-999.0,0.3881202218423467,0.146563493285012,-999.0,-999.0,-999.0,-999.0
rs1385,1294,13.724997,13.771472,11.08475,0.0007858276400000001,0.0017995834,0.029004097000000003,0.00106239,0.00347519,0.00662327,0.0086894,13.1016,13.015,10.0448,7.93655,43.68954,19.143477999999998,-0.04647541,0.030087855,2.6867217999999995,0.12377995,4391.9,-16.88,0.043,False,8.919147667832712,9.466697884611651,9.575070947202429,0.23365026124338523,0.009253593266426762,0.04888566082406047,0.0002577313038913614,0.2825359220674457,0.009257181739896017,-999.0,-999.0,-999.0,-999.0
rs1386,1295,13.291101000000001,13.2001,10.796924,0.00074005127,0.0017299651999999998,0.03805256,0.0009489063,0.00251353,0.0152731,0.0250731,0.0,12.773,10.7818,8.7584,46.685413,21.07555,0.09100151,0.030087855,2.4031762999999997,0.12590072,7072.1,-17.726,0.037000000000000005,False,9.504994547457725,8.826148462888904,9.587595204565554,0.5092913159088418,0.017355761561644742,-999.0,-999.0,0.5092913159088418,0.017355761561644742,-999.0,-999.0,-999.0,-999.0
rs1387,1296,14.744003,14.768695999999998,12.434421,0.0022687912,0.007868766999999999,0.1858406,0.00463772,0.0115385,0.0383477,0.021499900000000002,14.5565,14.457,12.2636,9.52892,17.805854999999998,6.4009504,-0.024692535,0.031097667000000002,2.3342752,0.22135638,7226.199999999999,-17.250999999999998,0.062,False,8.925328468742618,9.541318942646818,9.635478376816977,0.32882609192716733,0.01877732142498287,0.024809772344240224,0.0004322437858162106,0.35363586427140753,0.018782295775210695,-999.0,-999.0,-999.0,-999.0
rs1388,1297,15.002382,14.666108,12.769957000000002,0.0017461776999999998,0.003481865,0.16872978,0.00265026,0.0030098000000000004,0.019391099999999998,0.245842,14.3281,13.5498,11.5713,11.5574,17.063929,7.9803314,0.33627415,0.030251818,1.8961515,0.20707937,7101.000000000001,-16.878,0.111,False,8.625058037147431,9.226020447648166,9.323150198844772,0.23322025772604252,0.023843221303795174,0.015997404845786302,0.0006366953025007833,0.2492176625718288,0.023851720756582297,-999.0,-999.0,-999.0,-999.0
rs1389,1298,15.610192000000001,15.617451,13.836065,0.00047779083,0.0012698174,0.0488019,0.00152969,0.00588799,0.025569,0.0068435697,14.7471,14.6178,12.5336,-999.0,29.880758,11.026864,-0.007258415,0.030087855,1.7813854,0.12955013,7057.0,-17.41,0.073,False,8.68496213972964,9.049629931935016,9.205527239794204,0.3806854436690842,0.025595570329197955,0.010902806243449697,0.0002567602071452228,0.3915882499125339,0.025596858132999292,-999.0,-999.0,-999.0,-999.0
rs1253,1299,14.973469,15.476754999999999,,0.0068330765,0.033751487999999996,,0.0108089,0.355877,0.004486085,0.0068435697,15.0856,17.9637,-999.0,0.0,5.306697,1.9212627,-0.50328636,0.04567115,-999.0,0.12377995,4680.3,-16.359,0.053,False,8.33978061025247,9.255630084501254,9.305383257839509,0.14459932676396267,0.007058587790389933,-999.0,-999.0,0.14459932676396267,0.007058587790389933,-999.0,-999.0,-999.0,-999.0
rs1390,1300,15.301158,15.336027,14.069182000000001,0.0011892319,0.0037035942,0.25060079999999996,0.00189543,0.0077014,0.053484000000000004,0.0068435697,14.008,14.3181,13.0468,-999.0,30.69825,10.403996000000001,-0.034869194,0.03025113,1.2668447,0.27787495,7156.2,-17.113,0.057999999999999996,False,8.40517736013073,9.430536082286572,9.469683649873556,0.2895784711828344,0.015469274447144354,0.006988484376653894,0.00034425682478205876,0.2965669555594883,0.015473104558636005,-999.0,-999.0,-999.0,-999.0
rs1391,1301,11.894525999999999,11.679227000000001,8.397407000000001,0.00041484833,0.00089263916,0.0071878433,0.0009489063,0.00251353,0.004486085,0.0068435697,11.5617,11.1867,7.694439999999999,5.67288,180.0938,96.335175,0.21529865,0.030087855,3.2818203,0.12377995,7161.000000000001,-19.473,0.07,False,9.725187458536174,10.081263597419706,10.239770116841052,2.54545996559175,0.16411186880437206,1.0825678547248114,0.004269965078821818,3.6280278203165612,0.16416740871512162,-999.0,-999.0,-999.0,-999.0
rs1254,1302,10.741693,10.768684,10.348493,0.00048732758000000003,0.0012626648,0.13915539,0.0009489063,0.00251353,0.004486085,0.0068435697,0.0,10.6206,-999.0,-999.0,238.75215,113.10316999999999,-0.026991843999999997,0.030087855,0.42019176,0.18375477,4832.500000000001,-16.457,0.386,False,10.460115069834472,8.601557202281207,10.466088670953027,0.15825821789596675,0.0562638252644912,-999.0,-999.0,0.15825821789596675,0.0562638252644912,-999.0,-999.0,-999.0,-999.0
rs1392,1303,15.553316,15.644226000000002,12.951833,0.0025749207,0.009540558000000001,0.1571598,0.00290871,0.00986958,0.017946200000000002,0.0068435697,14.8774,14.9593,11.9104,0.0,8.979442,3.0982604,-0.09090996,0.031585637,2.6923932999999995,0.19796522,7236.4000000000015,-15.587,0.138,False,8.585350426535673,8.850468542476882,9.038863346249105,0.07101764569984814,0.009026534312505786,0.02035275427422897,0.0003364119176973896,0.09137039997407712,0.00903280104249026,-999.0,-999.0,-999.0,-999.0
rs1393,1304,15.650946,15.738570000000001,13.5301285,0.0016632079999999998,0.0054693219999999996,0.15234947,0.00298405,0.0111961,0.0280542,0.0068435697,15.0196,15.1928,12.482000000000001,0.0,13.231813,4.203539,-0.08762455,0.030539805,2.2084417000000003,0.19401102,7135.500000000001,-16.047,0.16,False,8.725132213663715,8.816056730385007,9.073999645476771,0.10848414510706501,0.015986814422382794,0.01168925627712231,0.0003020372094183768,0.12017340138418732,0.015989667346495352,-999.0,-999.0,-999.0,-999.0
rs1394,1305,15.056279,14.992594,13.151416000000001,0.00051021576,0.0011749268,0.037716866,0.000990868,0.00251353,0.011652,0.026853600000000002,13.4882,13.4164,11.6234,9.9861,32.665627,14.617773999999999,0.06368542,0.030087855,1.8411779,0.12579325,7115.3,-16.741,0.039,False,8.545089100937243,8.583917300992958,8.865966982725807,0.2055730933450124,0.007384252828007634,0.023938852980161903,0.00030757798417997006,0.2295119463251743,0.0073906558602258665,-999.0,-999.0,-999.0,-999.0
rs1395,1306,15.430878,15.438292,12.662111,0.0009174347,0.0024490356,0.034111023,0.00176716,0.00605297,0.0125275,0.0247822,14.4431,14.2692,11.2983,9.805019999999999,22.365475,8.519564,-0.007413864,0.030113775,2.7761803,0.12477804,7189.100000000001,-16.91,0.135,False,8.965249032155725,9.362945984322916,9.509143478598402,0.2401962766197085,0.029865907760609656,0.031065954093452773,0.00036776144758129557,0.27126223071316125,0.029868171936822164,-999.0,-999.0,-999.0,-999.0
rs1396,1307,16.358885,16.269398000000002,14.240194,0.0018882751,0.0054092407,0.16699791,0.00538635,0.0189276,0.06054590000000001,0.0068435697,15.5317,15.6094,13.3519,-999.0,11.108459,4.0373044,0.089487076,0.030542191,2.0292034,0.20571233,7208.766449212997,-16.039,0.11599999999999999,False,8.405051908911195,9.186026035254763,9.252570678527842,0.10768774204640283,0.01150535279438853,0.005354266332906664,0.0002985797770626533,0.1130420083793095,0.01150922642085969,-999.0,-999.0,-999.0,-999.0
rs1397,1308,14.872704,13.995272,9.934973,0.074530125,0.11805391,0.62107706,0.017196700000000002,0.023496200000000002,0.00740147,0.0230322,14.8829,13.9999,9.93586,7.80771,25.330292,8.813032000000002,0.87743187,0.14279869,4.060299,0.6434854,7208.766449212997,-17.840999999999998,0.027000000000000003,False,9.12535329176514,9.928339944415647,9.991824594633961,0.5661953143248492,0.014080099217264766,0.14714640137510687,0.0018504114441260373,0.713341715699956,0.014201169546223032,-999.0,-999.0,-999.0,-999.0
rs1398,1309,13.279748999999999,13.105377,9.652973,0.0004329681400000001,0.0008916855,0.0054187775,0.0009489063,0.00251353,0.004486085,0.0068435697,12.665999999999999,12.4972,8.88632,5.881390000000001,63.899136,32.626564,0.17437172,0.030087855,3.452404,0.12377995,7218.4000000000015,-18.142,0.0,False,9.365312116141174,9.059103270599264,9.539683944613422,0.7470785564492555,0.0,0.665981459046342,0.003235380005776096,1.4130600154955975,0.003235380005776096,-999.0,-999.0,-999.0,-999.0
rs1399,1310,15.114586,15.151851,12.658972,0.0008058548,0.0022621155,0.038711548,0.00233841,0.0058403,0.0121317,0.026413,14.3612,14.0866,11.1674,9.47114,26.337387,9.973841,-0.037264824,0.030095955,2.4928790000000003,0.12610987,7151.9,-16.97,0.136,False,9.025167914238189,9.430017066591619,9.574182251676374,0.25384363077963606,0.03179661287404636,0.03776397877920605,0.0004914006130420036,0.29160760955884213,0.03180040982164331,-999.0,-999.0,-999.0,-999.0
rs1400,1311,16.429909,16.625877,,0.0029621124,0.01159668,,0.00597382,0.019378700000000002,0.004486085,0.0068435697,15.5861,15.690999999999999,-999.0,-999.0,7.7631288,2.3292346,-0.19596863,0.03229949,-999.0,0.12377995,7247.299999999998,-16.168,0.087,False,8.485374616464673,9.25983976473094,9.327315059723274,0.12127360032805633,0.009717648893260706,-999.0,-999.0,0.12127360032805633,0.009717648893260706,-999.0,-999.0,-999.0,-999.0
rs1401,1312,14.282193,14.115623999999999,11.927862,0.0015859604000000001,0.004252434,0.10569763,0.00281525,0.00717068,0.019626599999999998,0.0432968,14.0391,13.8529,11.4817,9.98349,27.47405,11.861877999999999,0.16656876,0.030341366,2.1877623,0.15996897,7185.000000000001,-17.788,0.0,False,9.045240096625653,9.977288495335356,10.025317136797934,0.5392203462440587,0.0,0.026259226305343927,0.0005272703917349664,0.5654795725494026,0.0005272703917349664,-999.0,-999.0,-999.0,-999.0
rs1256,1313,16.26741,17.517773000000002,14.495493,0.0072517395,0.07630539,0.31831646,0.011898,0.10538299999999999,0.004486085,0.148017,16.1788,17.3534,0.0,11.8011,4.748687,0.75364614,-1.2503624,0.082311,3.0222797000000003,0.34863716,7107.9,-15.856,0.5489999999999999,False,8.545073066222924,9.14204060987446,9.239973900662273,0.09098426078511995,0.04600598096676572,0.004172180819610155,0.0005687879667914448,0.09515644160473011,0.04600949689428886,-999.0,-999.0,-999.0,-999.0
rs1257,1314,15.239544,15.240601999999999,12.7336235,0.0007896423299999999,0.0021944046,0.038194656,0.00237656,0.00610065,0.012924200000000002,0.0214262,14.4179,14.3376,11.3388,9.34361,26.423385999999997,10.0149145,-0.0010576248,0.030090513,2.5069779999999997,0.12595098,5026.8,-17.387,0.038,False,8.380539708998015,8.935103529137498,9.041937426671229,0.3727059027265544,0.013044443246473638,0.018346233127337564,0.00022134595304797825,0.391052135853892,0.013046321076893762,-999.0,-999.0,-999.0,-999.0
rs1258,1315,12.4944725,12.502763999999999,9.383591000000001,0.00053596497,0.0016384125,0.012761116000000001,0.0009489063,0.00252724,0.004486085,0.0068435697,12.0989,12.1957,8.673760000000001,7.07454,117.14013999999999,49.97085,-0.0082912445,0.030087855,3.119173,0.12377995,5222.4,-17.732,0.063,False,9.580967509475311,9.557227529442283,9.870289708208643,0.512113554681217,0.02971546293061494,0.19200029004871264,0.0007005390946092226,0.7041138447299297,0.029723719353469655,-999.0,-999.0,-999.0,-999.0
rs1259,1316,13.769804999999998,13.490986,9.933557,0.0012569427,0.0029344559,0.020804405,0.00179482,0.00376797,0.004486085,0.0068435697,13.6748,13.3641,9.79195,7.0754,36.098824,16.244606,0.27881908,0.030169372000000003,3.5574293,0.12377995,5225.0,-17.313,2.6239999999999997,False,8.980973746036515,9.763419314751168,9.829755223956093,0.3481498969340074,0.8414063430429195,0.12489313202275454,0.0005730534267770005,0.4730430289567619,0.8414065381865589,-999.0,-999.0,-999.0,-999.0
rs1260,1317,15.326823999999998,15.726386999999999,13.236926,0.0017995834,0.007660866,0.14257908,0.00327492,0.027699500000000002,0.0165567,0.0068435697,14.539000000000001,15.6444,11.9769,-999.0,13.632867000000001,4.412301,-0.39956284,0.031014952999999998,2.489461,0.18651403,5923.8,-17.03,0.14300000000000002,False,8.562499290386093,9.406986975858237,9.465055264080462,0.2682663936102866,0.03533279457583988,0.012828587304855034,0.0001956267742564684,0.2810949809151416,0.03533333613421334,-999.0,-999.0,-999.0,-999.0
rs1261,1318,14.403255,14.337573,11.369408,0.0012674332000000002,0.0058259964,0.044028282,0.0037508000000000003,0.013297100000000001,0.0124788,0.0119028,14.4127,14.4222,10.8659,8.34781,23.239565,7.9162087,0.06568241,0.03058674,2.9681653999999997,0.1279548,5529.7,-16.492,0.0,False,8.701639889841529,9.073449887912867,9.227205432352381,0.1634429795875317,0.0,0.045929477612840046,0.0003779674574438526,0.20937245720037176,0.0003779674574438526,-999.0,-999.0,-999.0,-999.0
rs1262,1319,14.271991,14.217504000000002,12.434758,0.0015220642000000001,0.0048036575,0.18118191,0.00282097,0.0217905,0.004486085,0.0068435697,14.0309,14.6349,-999.0,-999.0,19.202095,7.528332700000001,0.05448723,0.030420252999999998,1.7827453999999998,0.21737055,5282.800000000001,-16.99,0.032,False,8.681099962584135,9.248232841180553,9.352356609386582,0.25856293622452514,0.007620648480657448,-999.0,-999.0,0.25856293622452514,0.007620648480657448,-999.0,-999.0,-999.0,-999.0
rs1263,1320,13.467122,13.41411,10.909327000000001,0.0014848709,0.006057739300000001,0.10370636,0.0009489063,0.00393009,0.004486085,0.0068435697,0.0,12.9246,0.0,0.0,32.984429999999996,10.335981,0.053011894000000004,0.030641492000000003,2.5047836,0.15871896,5249.800000000002,-17.319000000000003,0.031,False,9.081027433203287,9.429441265790011,9.59030519129572,0.35007917023405016,0.009995479776483273,-999.0,-999.0,0.35007917023405016,0.009995479776483273,-999.0,-999.0,-999.0,-999.0
rs1264,1321,13.965349,13.8698845,11.692596,0.00052165985,0.0017566681,0.036327362,0.0009489063,0.00417709,0.0169144,0.020107299999999998,0.0,13.431,11.1451,8.77131,46.543102000000005,16.922114999999998,0.09546471,0.030087855,2.177288,0.12539044,5297.9000000000015,-16.942999999999998,0.038,False,8.961133641841426,9.495695103166984,9.60697020310849,0.24760891147647893,0.008666136944564992,-999.0,-999.0,0.24760891147647893,0.008666136944564992,-999.0,-999.0,-999.0,-999.0
rs1402,1322,10.499653,10.389292999999999,7.88698,0.00026607512999999997,0.0005865097,0.008963585,0.0009489063,0.00251353,0.004486085,0.0068435697,10.3891,10.1988,7.864789999999999,6.51233,355.18167,223.01703999999998,0.11036014599999999,0.030087855,2.5023127,0.12377995,7218.200000000003,-16.67,0.14300000000000002,False,10.465312084053211,9.73069291397567,10.53875132867105,0.19256008587341936,0.025361678241201554,0.7010707318943906,0.0024793369514823993,0.89363081776781,0.025482579047836237,-999.0,-999.0,-999.0,-999.0
